日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015/01/01,安南,AMB_TEMP,15,15,14,14,14,14,13,13,14,16,18,19,21,22,22,21,18,17,15,15,14,13,13,13
2015/01/01,安南,CH4,2.2,2.2,2.4,2.4,2.3,2.4,2.4,2.2,2.1,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2015/01/01,安南,CO,0.83,0.82,0.63,0.6,0.66,0.66,0.67,0.65,0.72,0.73,0.71,0.65,0.56,0.49,0.53,0.52,0.49,0.45,0.47,0.48,0.51,0.51,0.51,0.44
2015/01/01,安南,NMHC,0.56,0.39,0.34,0.26,0.29,0.36,0.27,0.22,0.17,0.16,0.18,0.15,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.12,0.11
2015/01/01,安南,NO,23,20,9.1,12,15,15,12,8.6,7,6.2,3.9,2.7,1.9,1.5,1.9,1.5,1.1,1.5,1.5,1.9,1.3,1.5,1.3,1.8
2015/01/01,安南,NO2,40,32,27,29,29,23,26,24,18,15,14,13,11,8.8,9.9,10,11,12,14,15,17,15,17,13
2015/01/01,安南,NOx,63,52,37,42,44,38,39,33,25,22,18,15,13,10,12,12,12,13,15,17,18,17,18,15
2015/01/01,安南,O3,2.3,2.5,5.3,4.2,2.5,2.2,3.1,9.7,20,28,44,53,66,74,75,68,60,48,41,34,28,26,23,24
2015/01/01,安南,PM10,113,120,117,97,91,86,89,93,106,122,141,145,144,132,140,179,226,252,228,188,144,116,91,75
2015/01/01,安南,PM2.5,57,65,67,58,52,54,55,59,63,73,75,84,82,80,71,69,68,62,51,48,38,40,30,28
2015/01/01,安南,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2015/01/01,安南,RH,87,87,88,87,87,89,89,85,79,72,65,61,58,56,54,54,58,61,63,63,63,62,63,63
2015/01/01,安南,SO2,3.7,2.5,2.2,2.6,3.3,2.4,2.1,3.1,4.4,4.5,4.4,4.1,4.3,4,4.9,4.7,3.7,3,3.5,4.3,4.4,4.1,4.2,3
2015/01/01,安南,THC,2.7,2.6,2.8,2.6,2.6,2.7,2.6,2.4,2.3,2.2,2.2,2.1,2.1,2,2,2,2,2,2,2,2,2,2.1,2.1
2015/01/01,安南,WD_HR,76,349,347,79,109,40,48,41,39,36,11,0.1,352,0.5,5.6,41,54,25,51,35,28,29,345,14
2015/01/01,安南,WIND_DIREC,50,331,67,79,111,39,43,40,41,23,352,29,32,10,16,56,50,317,42,43,30,14,328,48
2015/01/01,安南,WIND_SPEED,0.5,1.3,1,1.1,1.1,2,2.9,1.9,2.8,3.2,2.4,1.9,2.1,3.3,3.9,3.9,5.4,3.5,3.1,2.9,3.1,2.6,2.1,0.9
2015/01/01,安南,WS_HR,0.6,0.8,0.9,0.9,1,0.6,1.2,1.3,1.1,1.5,1.1,1,0.9,1.2,1.1,1,1.2,0.7,0.9,0.9,0.6,0.8,1.1,0.9
2015/01/02,安南,AMB_TEMP,12,12,11,11,11,10,10,11,12,14,17,18,20,20,20,20,19,19,18,17,16,16,15,15
2015/01/02,安南,CH4,2,2,2.1,2.1,2.1,2,2,2,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2
2015/01/02,安南,CO,0.41,0.38,0.39,0.41,0.36,0.35,0.36,0.4,0.34,0.41,0.48,0.43,0.34,0.32,0.3,0.29,0.3,0.4,0.51,0.37,0.37,0.37,0.34,0.38
2015/01/02,安南,NMHC,0.12,0.14,0.12,0.13,0.12,0.11,0.13,0.14,0.13,0.16,0.17,0.14,0.09,0.07,0.06,0.07,0.08,0.11,0.21,0.12,0.11,0.17,0.16,0.17
2015/01/02,安南,NO,1.9,1.7,2.1,2.5,2.1,2.7,2.3,7.3,15,12,13,5.5,1.8,1.5,1.7,1.5,1.5,1.2,1.8,1.6,1.8,1.6,1.6,1.9
2015/01/02,安南,NO2,13,11,10,18,17,15,15,18,20,17,22,14,6.9,5.1,4.5,5.7,7.8,12,21,14,16,13,12,13
2015/01/02,安南,NOx,15,13,12,21,19,18,17,25,35,29,35,20,8.7,6.6,6.2,7.2,9.2,13,23,16,18,15,13,15
2015/01/02,安南,O3,22,22,18,9.4,8.9,10,11,10,11,19,22,44,58,64,66,64,62,56,40,39,30,27,25,19
2015/01/02,安南,PM10,62,58,54,57,60,63,66,62,57,59,72,94,99,92,75,70,72,88,94,90,92,92,95,82
2015/01/02,安南,PM2.5,21,20,23,25,29,28,28,22,21,28,34,47,40,39,28,32,30,30,34,36,37,30,30,30
2015/01/02,安南,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2015/01/02,安南,RH,65,67,69,72,73,73,73,71,68,63,59,56,56,57,57,59,61,64,68,71,74,77,79,80
2015/01/02,安南,SO2,2.6,2.4,2.4,2.8,2.3,2.1,2.2,2.4,4.4,4.2,4.8,3.6,3,2.9,2.8,2.5,2.5,2.6,3.2,2.3,1.8,1.6,1.6,2
2015/01/02,安南,THC,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2.2,2.2,2.1,2,2,1.9,1.9,2,2,2.1,2,2.1,2.1,2.1,2.2
2015/01/02,安南,WD_HR,331,327,34,28,33,47,46,36,31,27,13,356,278,250,225,244,279,302,344,43,13,331,359,26
2015/01/02,安南,WIND_DIREC,344,323,56,23,8.8,53,37,34,32,20,34,324,291,242,252,273,292,302,360,47,338,330,28,14
2015/01/02,安南,WIND_SPEED,1.5,1.9,1.2,2.2,2.2,1.9,1.7,2.3,2.3,2.1,2.2,1.9,1.5,2.3,2,1.8,2.1,1.2,2.3,2.5,1.4,1.1,1.5,1.4
2015/01/02,安南,WS_HR,1.1,1.3,0.8,0.8,0.7,1.2,0.9,1.2,1,1.5,1,1.2,0.8,1.8,1.7,2,2,1.3,0.8,1.1,0.7,0.9,0.6,0.6
2015/01/03,安南,AMB_TEMP,14,14,14,13,13,12,12,13,14,17,20,21,21,21,21,21,20,18,17,17,17,17,17,16
2015/01/03,安南,CH4,2.1,2.2,2.2,2.3,2.3,2.3,2.4,2.5,2.4,2.2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,2,2,2.1,2.1
2015/01/03,安南,CO,0.41,0.43,0.45,0.44,0.52,0.57,0.59,0.64,0.76,0.8,0.61,0.43,0.37,0.34,0.27,0.26,0.25,0.32,0.38,0.44,0.45,0.49,0.51,0.58
2015/01/03,安南,NMHC,0.15,0.21,0.18,0.22,0.2,0.22,0.26,0.33,0.43,0.34,0.22,0.12,0.09,0.08,0.07,0.07,0.07,0.11,0.18,0.19,0.23,0.23,0.21,0.25
2015/01/03,安南,NO,2.6,2.7,2.6,1.5,2.4,9.4,17,28,32,18,4.2,0.7,0.4,0.1,0.5,0.2,0.4,0,0.1,0.2,0.5,0.2,1.2,1.1
2015/01/03,安南,NO2,20,18,20,17,20,22,23,23,33,34,21,11,7.9,8.3,7.7,7.9,8.4,14,17,20,21,22,23,23
2015/01/03,安南,NOx,22,21,22,18,22,32,39,50,65,51,25,11,8.3,8.4,8.1,8.1,8.8,14,17,20,21,23,24,24
2015/01/03,安南,O3,9.9,8,6.6,7.1,4.3,2.4,2.5,4.1,7.4,17,49,64,68,68,63,63,59,46,41,35,32,27,25,18
2015/01/03,安南,PM10,74,75,72,77,74,76,75,71,77,90,118,121,113,88,70,60,60,65,69,67,67,69,76,81
2015/01/03,安南,PM2.5,29,29,28,29,26,34,32,38,37,45,59,62,60,44,32,28,21,22,19,23,26,29,34,46
2015/01/03,安南,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2015/01/03,安南,RH,79,80,79,79,80,81,82,82,80,74,62,57,54,55,58,62,66,71,74,74,75,75,74,76
2015/01/03,安南,SO2,3.2,2.2,2.6,2.2,2.5,2.7,2.8,3.3,4.5,5.1,4.9,3.7,3.2,3.9,3.7,3.2,2.5,2.7,2.4,2.4,2.2,2.8,3.4,3
2015/01/03,安南,THC,2.3,2.4,2.4,2.5,2.5,2.5,2.7,2.9,2.9,2.5,2.2,2.1,2,1.9,1.9,1.9,1.9,2,2,2.1,2.2,2.3,2.3,2.4
2015/01/03,安南,WD_HR,2.4,340,348,325,40,40,31,52,90,13,330,322,303,307,309,308,318,324,27,333,342,338,5.9,23
2015/01/03,安南,WIND_DIREC,13,37,9.9,333,49,27,15,7.3,91,101,322,359,307,306,299,305,320,19,32,326,26,20,25,25
2015/01/03,安南,WIND_SPEED,0.9,1.5,1.1,1.1,1,1.4,1.1,0.8,0.7,0.7,1.7,2.4,2.8,2.6,2.8,2.7,3,1.3,1.6,1,1.3,0.9,1.3,1
2015/01/03,安南,WS_HR,0.6,0.9,0.5,0.9,0.6,0.7,0.5,0.2,0.2,0.3,0.3,1,1.9,2,1.9,1.9,1.4,1.2,0.5,0.8,0.8,0.6,0.5,0.7
2015/01/04,安南,AMB_TEMP,15,15,14,14,14,14,13,13,16,19,22,24,25,25,25,25,23,21,19,19,18,18,17,17
2015/01/04,安南,CH4,2.2,2.3,2.3,2.2,2.3,2.6,2.5,2.6,2.5,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,2,2,2,2.1,2.2
2015/01/04,安南,CO,0.61,0.66,0.63,0.58,0.57,0.67,0.73,0.83,0.68,0.51,0.45,0.37,0.28,0.26,0.23,0.24,0.32,0.37,0.46,0.48,0.54,0.56,0.6,0.62
2015/01/04,安南,NMHC,0.26,0.29,0.29,0.23,0.23,0.3,0.31,0.34,0.26,0.18,0.14,0.11,0.07,0.06,0.06,0.06,0.1,0.11,0.16,0.19,0.2,0.19,0.21,0.24
2015/01/04,安南,NO,3.6,11,7.5,3.6,4.5,14,19,32,18,8.3,4.5,2.6,2.5,2,2.7,2.1,2.5,2.2,2.1,2.6,2.9,2.8,4.3,4.1
2015/01/04,安南,NO2,33,36,30,23,21,30,27,26,25,18,11,8.9,6.1,3.5,3,4.6,10,12,14,19,21,24,32,29
2015/01/04,安南,NOx,37,47,38,26,26,43,47,58,43,26,15,12,8.5,5.4,5.7,6.7,13,14,16,21,24,27,36,33
2015/01/04,安南,O3,5.2,2.8,3.8,6.4,5.6,2.6,2.8,4.5,14,34,53,61,62,66,61,63,63,52,41,32,25,19,9.6,7.8
2015/01/04,安南,PM10,85,93,100,114,121,122,111,107,109,116,106,95,76,63,55,49,52,53,68,75,87,97,107,113
2015/01/04,安南,PM2.5,53,55,58,63,74,67,71,65,72,74,64,55,40,32,20,14,21,31,39,41,49,56,65,65
2015/01/04,安南,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2015/01/04,安南,RH,79,81,82,84,85,85,86,87,83,68,56,49,46,46,46,47,54,63,68,74,73,73,76,78
2015/01/04,安南,SO2,2.7,4.6,3.3,2.5,2.3,2.8,2.7,3.6,5.3,6.3,4.1,3.5,3.1,2.8,2.5,3.2,4.4,3.4,3.1,4.1,3.7,3.2,3.8,3.6
2015/01/04,安南,THC,2.5,2.6,2.5,2.4,2.5,2.9,2.9,2.9,2.7,2.2,2.1,2,1.9,1.9,1.9,1.9,2,2,2,2.1,2.2,2.2,2.3,2.4
2015/01/04,安南,WD_HR,30,28,44,40,37,35,40,46,33,31,37,6.7,340,340,330,341,323,316,334,6.3,21,34,39,70
2015/01/04,安南,WIND_DIREC,41,29,58,36,27,32,39,42,33,47,33,355,323,350,316,326,321,316,14,0.8,29,39,67,23
2015/01/04,安南,WIND_SPEED,0.8,1.4,1.1,1.8,1.6,1.2,1.2,1.6,2.3,2.3,2.1,2.8,2.8,3,3.2,2.6,2.2,2.3,2.1,1.6,1.4,1.3,0.9,0.5
2015/01/04,安南,WS_HR,0.7,0.9,1.1,1.2,1.1,1,1,1.3,1,1.1,1,1,1.1,1.4,1.4,1.4,1.4,1.6,0.8,0.5,0.7,0.8,0.8,0.3
2015/01/05,安南,AMB_TEMP,17,16,16,16,16,15,15,16,19,22,24,25,26,27,27,26,25,23,22,21,20,20,19,18
2015/01/05,安南,CH4,2.2,2.2,2.2,2.3,2.3,2.2,2.2,2.1,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2.2,2.2,2.3
2015/01/05,安南,CO,0.7,0.63,0.6,0.54,0.4,0.35,0.43,1.12,0.83,0.5,0.35,0.33,0.27,0.27,0.33,0.36,0.46,0.57,0.82,0.75,0.73,0.87,0.61,0.54
2015/01/05,安南,NMHC,0.29,0.31,0.47,0.45,0.42,0.31,0.37,0.55,0.4,0.48,0.15,0.11,0.08,0.1,0.13,0.14,0.19,0.24,0.44,0.34,0.46,0.52,0.41,0.27
2015/01/05,安南,NO,7.5,6.5,3.5,3.6,3.4,5.2,19,39,25,14,5.2,3.7,2.5,1.7,2,2,1.7,1.9,1.7,1.6,2.7,3.6,3.8,4
2015/01/05,安南,NO2,32,27,22,24,24,22,27,32,31,29,17,14,9.9,9.7,11,11,16,21,37,32,29,38,33,36
2015/01/05,安南,NOx,40,33,26,27,27,27,47,71,57,44,22,18,12,11,13,13,17,23,39,33,32,42,36,40
2015/01/05,安南,O3,3.1,5.5,6.5,5.7,5.3,6.8,2.8,5.3,13,27,49,60,64,72,79,78,70,54,36,30,26,14,13,6.6
2015/01/05,安南,PM10,122,124,119,101,84,67,53,57,69,68,70,67,75,60,58,62,79,93,103,115,118,120,109,107
2015/01/05,安南,PM2.5,67,72,67,61,55,48,43,28,37,31,33,28,28,27,32,35,45,44,55,59,63,60,62,62
2015/01/05,安南,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2015/01/05,安南,RH,80,82,82,82,82,83,82,79,70,60,49,46,44,43,48,53,56,61,64,71,79,77,79,83
2015/01/05,安南,SO2,3.1,2.4,2.8,3,2.5,2.3,2.7,6.8,8.3,6.6,4.4,3.8,4.1,4,4.3,4.6,4.6,4.6,5.5,4,4.4,4.7,4.2,4.9
2015/01/05,安南,THC,2.5,2.5,2.7,2.7,2.7,2.5,2.5,2.6,2.4,2.4,2,2,2,2,2.1,2,2.1,2.1,2.4,2.3,2.5,2.7,2.6,2.5
2015/01/05,安南,WD_HR,70,85,107,102,94,89,96,112,105,102,22,24,359,355,302,303,292,308,323,304,349,27,34,40
2015/01/05,安南,WIND_DIREC,107,93,125,109,81,96,111,108,105,30,22,32,346,282,301,307,288,11,304,304,354,13,38,22
2015/01/05,安南,WIND_SPEED,0.9,0.8,0.5,0.6,0.9,0.7,1.4,1.4,1.8,1.2,2.3,1.8,2.3,1.4,3.4,2.2,1.8,1.3,1.2,1.4,1.2,1.5,1.1,1.3
2015/01/05,安南,WS_HR,0.6,0.6,0.5,0.5,0.6,0.8,0.8,1.1,1.5,0.8,1.1,1.1,0.6,0.4,2.2,2.6,1.4,1.3,0.9,1,0.7,0.7,0.8,0.9
2015/01/06,安南,AMB_TEMP,18,18,17,17,17,18,18,19,20,23,25,26,27,27,27,27,25,23,23,22,21,20,19,19
2015/01/06,安南,CH4,2.4,2.4,2.3,2.4,2.5,2.5,2.5,2.3,2.2,2.1,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2,2
2015/01/06,安南,CO,0.55,0.46,0.51,0.5,0.46,0.5,0.65,0.85,0.95,0.5,0.31,0.37,0.31,0.24,0.21,0.21,0.26,0.32,0.39,0.32,0.37,0.35,0.57,0.77
2015/01/06,安南,NMHC,0.26,0.23,0.26,0.25,0.22,0.24,0.35,0.37,0.44,0.32,0.16,0.14,0.11,0.08,0.07,0.09,0.14,0.16,0.15,0.13,0.16,0.11,0.16,0.24
